id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,totalHP,maxEngineYear,minEngineYear,engineCategory,price,city,country,state,zip
6765343,https://www.boattrader.com/listing/2007-trophy-2359-hardtop-103354749/,power,power-saltfish,Trophy,2359 Hardtop,2007,used,23.5,8.5,,2018-07-03T17:50:02.000Z,fiberglass,gasoline,1,0,,,inboard,38500,Corona ,US,CA,92882
6989126,https://www.boattrader.com/listing/2017-bluewater-2150-cc-103509423/,power,power-center,Bluewater,2150 CC,2017,used,21,8,,2019-02-15T06:14:06.000Z,fiberglass,gasoline,2,225,2017,2017,multiple,79000,Palm City,US,FL,34990
7067998,https://www.boattrader.com/listing/2019-g3-suncatcher-v22-ss-103567574/,power,power-pontoon,G3,SunCatcher V22 SS,2019,new,22,8.5,,2019-04-30T12:26:38.000Z,aluminum,gasoline,1,115,,,,,El Dorado,US,KS,67042
7079057,https://www.boattrader.com/listing/2018-nautique-super-air-210-103577089/,power,power-skiwake,Nautique,Super Air 210,2018,new,21,21,,2019-05-10T12:34:23.000Z,fiberglass,gasoline,0,,,,,,Wilmington,US,IL,60481
6999448,https://www.boattrader.com/listing/2019-cobalt-cs23-surf-103515952/,power,power-skiwake,Cobalt,CS23 Surf,2019,new,23,8.5,3950,2019-02-26T09:33:28.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,,Madisonville,US,LA,70447
7007700,https://www.boattrader.com/listing/2019-cobalt-r3-103521848/,power,power-bowrider,Cobalt,R3,2019,new,23,8.5,4450,2019-03-06T11:53:04.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,,Madisonville,US,LA,70447
7014197,https://www.boattrader.com/listing/1996-maxum-3200-scr-103527422/,power,power-cruiser,Maxum,3200 SCR,1996,used,34.75,11,10800,2019-03-11T13:09:34.000Z,fiberglass,gasoline,2,440,1996,1996,inboard-outboard,42500,Peoria,US,AZ,85383
6825340,https://www.boattrader.com/listing/2019-mako-pro-skiff-19-cc-103399741/,power,power-skiff,Mako,Pro Skiff 19 CC,2019,new,17,1,,2018-08-29T15:00:35.000Z,fiberglass,gasoline,1,0,,,outboard,29855,Marrero,US,LA,70072
6797394,https://www.boattrader.com/listing/2019-sun-tracker-party-barge-20-dlx-103379297/,power,power-pontoon,Sun Tracker,Party Barge 20 DLX,2019,new,21.91,8.5,1695,2018-08-06T10:42:21.000Z,aluminum,gasoline,1,90,,,outboard-4s,27275,Marrero,US,LA,70072
6101456,https://www.boattrader.com/listing/1978-tollycraft-sedan-102959818/,power,power-motor,Tollycraft,Sedan,1978,used,37,13.17,22000,2017-02-11T12:35:59.000Z,fiberglass,gasoline,2,0,,,inboard,19900,Salt Lake City,US,UT,84115
6820441,https://www.boattrader.com/listing/2000-horizon-70-motor-yacht-103396619/,power,power-motor,Horizon,70 Motor Yacht,2000,used,70,18.75,96100,2018-08-25T12:05:30.000Z,fiberglass,diesel,2,2400,2000,,inboard,888888,Seattle,US,WA,98119
6829577,https://www.boattrader.com/listing/1995-ranger-487vs-103402667/,power,power-bass,Ranger,487VS,1995,used,20,8.5,,2018-09-03T07:25:31.000Z,fiberglass,gasoline,1,200,,,outboard,13900,Frankfort,US,KY,40601
6847540,https://www.boattrader.com/listing/2014-ranger-z521c-103416639/,power,power-bass,Ranger,Z521C,2014,used,21,8.5,,2018-09-18T12:13:08.000Z,fiberglass,gasoline,1,250,,,outboard,49995,Frankfort,US,KY,40601
6904296,https://www.boattrader.com/listing/2019-ranger-z518l-103454610/,power,power-bass,Ranger,Z518L,2019,new,18.5,8,,2018-11-08T07:32:32.000Z,fiberglass,gasoline,1,150,,,outboard-4s,,Frankfort,US,KY,40601
6921879,https://www.boattrader.com/listing/2019-ranger-rt188-103464253/,power,power-bass,Ranger,RT188,2019,new,18,7.67,1180,2018-11-28T08:45:58.000Z,aluminum,gasoline,1,115,,,outboard,,Frankfort,US,KY,40601
6967957,https://www.boattrader.com/listing/2019-lowe-sf194-sport-fish-103495435/,power,power-pontoon,Lowe,SF194 Sport Fish,2019,new,19.5,8.5,1575,2019-01-24T14:16:54.000Z,aluminum,gasoline,1,50,,,outboard,26799,LA GRANGE,US,GA,30241
6971312,https://www.boattrader.com/listing/2013-ranger-z100-z119-103498019/,power,power-aluminum,Ranger,Z100 Z119,2013,used,19,7.75,1625,2019-01-29T07:07:37.000Z,fiberglass,gasoline,1,225,,,outboard,36995,Frankfort,US,KY,40601
6989286,https://www.boattrader.com/listing/2019-ranger-rt188-103509445/,power,power-bass,Ranger,RT188,2019,new,18,1,,2019-02-15T07:13:55.000Z,fiberglass,gasoline,1,115,,,outboard-4s,,Frankfort,US,KY,40601
6989292,https://www.boattrader.com/listing/2019-ranger-rt188-103509450/,power,power-bass,Ranger,RT188,2019,new,18,7.5,1180,2019-02-15T07:19:40.000Z,fiberglass,gasoline,1,115,,,outboard-4s,,Frankfort,US,KY,40601
7079186,https://www.boattrader.com/listing/2014-tracker-pro-guide-v-175-combo-103577387/,power,power-fresh,Tracker,Pro Guide V-175 Combo,2014,used,17.67,8.08,1485,2019-05-10T14:54:00.000Z,aluminum,gasoline,1,115,,,outboard,21900,Minot,US,ND,58701
7044140,https://www.boattrader.com/listing/2019-ranger-rt198p-103549056/,power,power-pontoon,Ranger,RT198P,2019,new,19.33,9.17,,2019-04-09T15:26:11.000Z,aluminum,other,1,150,,,outboard,,Frankfort,US,KY,40601
7077496,https://www.boattrader.com/listing/2019-ranger-z520c-103575887/,power,power-bass,Ranger,Z520C,2019,new,20.75,8,,2019-05-09T11:02:18.000Z,fiberglass,gasoline,1,250,2019,2019,outboard,,Frankfort,US,KY,40601
7077516,https://www.boattrader.com/listing/2019-ranger-z520l-103575901/,power,power-bass,Ranger,Z520L,2019,new,20.75,7.75,1850,2019-05-09T11:10:56.000Z,fiberglass,gasoline,1,250,,,outboard-4s,,Frankfort,US,KY,40601
7026011,https://www.boattrader.com/listing/2019-tracker-targa-v-18-wt-103535531/,power,power-aluminum,Tracker,Targa V-18 WT,2019,new,18.17,8.5,2060,2019-03-22T12:18:11.000Z,aluminum,,1,175,,,outboard,36595,Forest Lake,US,MN,55025
7079369,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-16-sc-103577479/,power,power-fresh,Tracker,Pro Guide V-16 SC,2019,new,16.5,7.33,1169,2019-05-11T06:18:22.000Z,aluminum,,1,75,,,outboard,21410,Rancho Cucamonga,US,CA,91730
7079376,https://www.boattrader.com/listing/2019-ranger-reata-220f-103577506/,power,power-pontoon,Ranger,Reata 220F,2019,new,24.17,8.5,2320,2019-05-11T06:18:24.000Z,fiberglass,gasoline,1,0,,,outboard,,Gonzales,US,LA,70737
7079381,https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-20-dlx-103577509/,power,power-pontoon,Sun Tracker,"Fishin' Barge 20 DLX",2019,new,21.92,8.5,1700,2019-05-11T06:18:25.000Z,aluminum,,1,90,,,outboard,28635,Watertown,US,SD,57201
7079389,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-jon-103577517/,power,power-jon,Tracker,Grizzly 1860 Jon,2019,new,18.08,7,794,2019-05-11T06:18:27.000Z,aluminum,,1,0,,,outboard,4974,Cary,US,NC,27513
7079394,https://www.boattrader.com/listing/2019-ranger-reata-220f-103577497/,power,power-pontoon,Ranger,Reata 220F,2019,new,24.17,8.5,2320,2019-05-11T06:18:28.000Z,fiberglass,gasoline,1,0,,,outboard,,West Chester,US,OH,45069
7079402,https://www.boattrader.com/listing/2019-tracker-targa-v-19-wt-103577521/,power,power-aluminum,Tracker,Targa V-19 WT,2019,new,19,8.5,2001,2019-05-11T06:18:29.000Z,aluminum,,1,150,,,outboard,35935,Cheektowaga,US,NY,14225
7079404,https://www.boattrader.com/listing/2019-sun-tracker-party-barge-22-dlx-103577527/,power,power-pontoon,Sun Tracker,Party Barge 22 DLX,2019,new,24.17,8.5,1920,2019-05-11T06:18:30.000Z,aluminum,,1,115,,,outboard,33280,Harlingen,US,TX,78550
7079425,https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-24-xp3-103577531/,power,power-pontoon,Sun Tracker,"Fishin' Barge 24 XP3",2019,new,26.17,8.5,2960,2019-05-11T06:18:34.000Z,aluminum,,1,150,,,outboard-4s,38715,Independence,US,MO,64055
7079433,https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-24-dlx-103577540/,power,power-pontoon,Sun Tracker,"Fishin' Barge 24 DLX",2019,new,26.17,8.5,2095,2019-05-11T06:18:36.000Z,aluminum,,1,150,,,outboard,36155,Ft Worth,US,TX,76140
7079451,https://www.boattrader.com/listing/2019-tracker-grizzly-1448-jon-103577551/,power,power-jon,Tracker,Grizzly 1448 Jon,2019,new,14,6,562,2019-05-11T06:18:39.000Z,aluminum,,1,0,,,outboard,3234,Katy,US,TX,77494
7079457,https://www.boattrader.com/listing/2019-tracker-pro-team-195-txw-tournament-edition-103577568/,power,power-bass,Tracker,Pro Team 195 TXW Tournament Edition,2019,new,18.58,8.17,1215,2019-05-11T06:18:40.000Z,aluminum,,1,150,,,outboard,30655,Kodak,US,TN,37764
7079480,https://www.boattrader.com/listing/2019-nitro-z21-pro-103577574/,power,power-bass,Nitro,Z21 Pro,2019,new,21.17,7.92,2150,2019-05-11T06:18:45.000Z,fiberglass,gasoline,1,250,,,outboard,62655,Lake Placid,US,FL,33852
7079486,https://www.boattrader.com/listing/2019-mako-204-cc-103577584/,power,power-center,Mako,204 CC,2019,new,20.33,8.33,2635,2019-05-11T06:18:46.000Z,fiberglass,,1,150,,,outboard,50195,Orlando,US,FL,32819
7079492,https://www.boattrader.com/listing/2019-nitro-z21-103577601/,power,power-bass,Nitro,Z21,2019,new,21.17,7.92,2150,2019-05-11T06:18:47.000Z,fiberglass,gasoline,1,250,,,outboard,52790,Broken Arrow,US,OK,74012
7079497,https://www.boattrader.com/listing/2019-regency-210-dl3-103577598/,power,power-pontoon,Regency,210 DL3,2019,new,23.33,8.5,3148,2019-05-11T06:18:48.000Z,aluminum,,1,200,,,outboard,53650,Gonzales,US,LA,70737
7079506,https://www.boattrader.com/listing/2019-regency-230-dl3-103577613/,power,power-pontoon,Regency,230 DL3,2019,new,25.33,8.5,3235,2019-05-11T06:18:50.000Z,aluminum,,1,250,,,outboard,59795,Rancho Cucamonga,US,CA,91730
7077872,https://www.boattrader.com/listing/2019-carolina-skiff-218-dlv-103576210/,power,power-center,Carolina Skiff,218 DLV,2019,new,20.83,8,1773,2019-05-09T13:47:47.000Z,fiberglass,gasoline,1,0,,,outboard,,Miami,US,FL,33155
7077895,https://www.boattrader.com/listing/2019-carolina-skiff-198-dlv-103576219/,power,power-center,Carolina Skiff,198 DLV,2019,new,19,8,1660,2019-05-09T14:02:53.000Z,fiberglass,gasoline,1,0,,,outboard,,Miami,US,FL,33155
7077901,https://www.boattrader.com/listing/2008-carolina-skiff-198-dlv-103576224/,power,power-saltfish,Carolina Skiff,198 DLV,2008,used,19,8,1475,2019-05-09T14:05:45.000Z,fiberglass,gasoline,1,115,,,outboard-4s,,Miami,US,FL,33155
7077876,https://www.boattrader.com/listing/2016-glasstream-192-cc-103576207/,power,power-center,Glasstream,192 CC,2016,new,19.08,8,1900,2019-05-09T13:50:20.000Z,fiberglass,gasoline,1,0,,,outboard,35895,Miami,US,FL,33155
6905079,https://www.boattrader.com/listing/2019-mastercraft-xt22-103455059/,power,power-skiwake,Mastercraft,XT22,2019,new,22.33,8.5,4900,2018-11-08T15:36:08.000Z,fiberglass,gasoline,1,365,2019,2019,inboard,133936.4,Mooresville,US,NC,28117
6905071,https://www.boattrader.com/listing/2019-mastercraft-xt22-103455058/,power,power-skiwake,Mastercraft,XT22,2019,new,22.33,8.5,4900,2018-11-08T15:24:15.000Z,fiberglass,gasoline,1,0,,,inboard,124046.4,Mooresville,US,NC,28117
6944587,https://www.boattrader.com/listing/2019-mastercraft-xt22-103479343/,power,power-skiwake,Mastercraft,XT22,2019,new,22.33,8.5,4900,2018-12-26T12:29:58.000Z,fiberglass,gasoline,1,365,2019,2019,inboard,129086,Mooresville,US,NC,28117
7079534,https://www.boattrader.com/listing/2017-sundance-k16cc-103577629/,power,power-saltfish,Sundance,K16CC,2017,new,15.75,5.33,680,2019-05-11T06:55:59.000Z,fiberglass,gasoline,1,0,,,outboard,,Miami,US,FL,33155
6899871,https://www.boattrader.com/listing/2019-mastercraft-xt22-103452232/,power,power-skiwake,Mastercraft,XT22,2019,new,22.33,8.5,4900,2018-11-05T09:24:27.000Z,fiberglass,gasoline,1,0,,,inboard,128389.4,Mooresville,US,NC,28117
6832998,https://www.boattrader.com/listing/2019-mastercraft-xt23-103406836/,power,power-skiwake,Mastercraft,XT23,2019,new,23.33,8.5,5000,2018-09-05T16:42:32.000Z,fiberglass,gasoline,1,0,,,inboard,124536.6,Mooresville,US,NC,28117
6871526,https://www.boattrader.com/listing/2019-mastercraft-xt23-103433006/,power,power-skiwake,Mastercraft,XT23,2019,new,23.33,8.5,5000,2018-10-10T12:57:52.000Z,fiberglass,gasoline,1,0,2019,2019,inboard,135974,Mooresville,US,NC,28117
6905086,https://www.boattrader.com/listing/2019-mastercraft-xt23-103455062/,power,power-skiwake,Mastercraft,XT23,2019,new,23.33,8.5,5000,2018-11-08T15:47:45.000Z,fiberglass,gasoline,1,320,2019,2019,inboard,121522,Mooresville,US,NC,28117
6891679,https://www.boattrader.com/listing/2019-mastercraft-xt23-103446819/,power,power-skiwake,Mastercraft,XT23,2019,new,23.33,8.5,5000,2018-10-26T14:01:28.000Z,fiberglass,gasoline,1,0,2019,2019,inboard,141835,Mooresville,US,NC,28117
6871762,https://www.boattrader.com/listing/2019-mastercraft-xt25-103433188/,power,power-skiwake,Mastercraft,XT25,2019,new,25.25,8.5,5200,2018-10-10T15:08:48.000Z,fiberglass,gasoline,1,0,2019,2019,inboard,144368,Mooresville,US,NC,28117
6942869,https://www.boattrader.com/listing/2019-mastercraft-xt25-103478050/,power,power-skiwake,Mastercraft,XT25,2019,new,25.25,8.5,5200,2018-12-21T08:11:54.000Z,fiberglass,gasoline,1,365,2019,2019,inboard,147128,Mooresville,US,NC,28117
7079544,https://www.boattrader.com/listing/2018-tracker-topper-1436-riveted-jon-103577639/,power,power-jon,Tracker,Topper 1436 Riveted Jon,2018,new,13.83,4.42,162,2019-05-11T07:20:50.000Z,aluminum,other,1,0,,,outboard,,Miami,US,FL,33155
7079548,https://www.boattrader.com/listing/2019-carolina-skiff-23-ultra-elite-103577641/,power,power-center,Carolina Skiff,23 Ultra Elite,2019,new,22.92,8.33,2800,2019-05-11T07:25:54.000Z,fiberglass,gasoline,1,0,,,outboard,,Miami,US,FL,33155
7079550,https://www.boattrader.com/listing/2019-barletta-l25u-103577649/,power,power-pontoon,Barletta,L25U,2019,new,27.5,8.5,3353,2019-05-11T07:28:34.000Z,aluminum,gasoline,1,225,2019,2019,outboard,,Counce,US,TN,38326
7079554,https://www.boattrader.com/listing/2019-sea-pro-239-deep-v-cc-103577652/,power,power-center,Sea Pro,239 Deep V CC,2019,new,23,8.83,3300,2019-05-11T07:35:19.000Z,composite,gasoline,0,,,,,,Miami,US,FL,33155
7079564,https://www.boattrader.com/listing/2019-barletta-l25uc-103577671/,power,power-pontoon,Barletta,L25UC,2019,new,27.5,8.5,3353,2019-05-11T07:48:29.000Z,aluminum,gasoline,1,350,2019,2019,outboard,,Counce,US,TN,38326
6883879,https://www.boattrader.com/listing/1996-four-winns-203-coast-runner-103442225/,power,power-dualconsole,Four Winns,203 Coast Runner,1996,used,20.17,7.33,2610,2018-10-22T08:23:54.000Z,fiberglass,gasoline,1,150,1996,1996,outboard,6900,Pompano Beach,US,FL,33060
7026457,https://www.boattrader.com/listing/1995-mastercraft-200-vrs-103535885/,power,power-skiwake,Mastercraft,200 Vrs,1995,used,20,8,,2019-03-22T15:57:19.000Z,fiberglass,gasoline,0,,,,,15900,Mooresville,US,NC,28117
7079689,https://www.boattrader.com/listing/2019-bombardier-rxt-x-300-103577745/,power,power-pwc,Bombardier,RXT-X 300,2019,new,11,5,,2019-05-11T10:47:49.000Z,composite,gasoline,1,300,2019,2019,,,Counce,US,TN,38326
6804616,https://www.boattrader.com/listing/2019-jeanneau-nc-1095-103384727/,power,power-cruiser,Jeanneau,NC 1095,2019,new,34.5,10.92,10225,2018-08-10T08:33:44.000Z,fiberglass,gasoline,2,300,2019,2019,outboard-4s,,Salisbury,US,MA,01952
6637847,https://www.boattrader.com/listing/2019-starcraft-mx-25-c-103263578/,power,power-pontoon,Starcraft,MX 25 C,2019,new,26.83,8.5,2542,2018-03-06T12:50:40.000Z,aluminum,,1,0,,,outboard,,Middletown,US,PA,17057
6951788,https://www.boattrader.com/listing/2019-starcraft-mx-23-c-dc-103484205/,power,power-pontoon,Starcraft,MX 23 C DC,2019,new,24.83,8.5,2425,2019-01-09T08:40:37.000Z,aluminum,gasoline,1,0,,,outboard,,Middletown,US,PA,17057
7048234,https://www.boattrader.com/listing/2019-tracker-pro-160-103552858/,power,power-bass,Tracker,Pro 160,2019,new,16.17,5.83,719,2019-04-13T06:21:56.000Z,aluminum,,1,40,,,outboard,14490,Auburn,US,NY,13022
7024671,https://www.boattrader.com/listing/2019-tracker-pro-team-175-tf-103534582/,power,power-bass,Tracker,Pro Team 175 TF,2019,new,17.58,7.42,970,2019-03-21T12:18:38.000Z,aluminum,,1,60,,,outboard,19515,Auburn,US,NY,13022
6912118,https://www.boattrader.com/listing/2019-tracker-pro-team-190-tx-103458565/,power,power-bass,Tracker,Pro Team 190 TX,2019,new,18.58,7.42,1048,2018-11-15T12:18:18.000Z,aluminum,,1,115,,,outboard,23245,Auburn,US,NY,13022
7015958,https://www.boattrader.com/listing/2019-regency-230-dl3-103528502/,power,power-pontoon,Regency,230 DL3,2019,new,25.33,8.5,3235,2019-03-13T06:19:42.000Z,aluminum,,1,250,,,outboard,58720,Auburn,US,NY,13022
7048292,https://www.boattrader.com/listing/2019-regency-230-le3-sport-103552906/,power,power-pontoon,Regency,230 LE3 Sport,2019,new,25.33,8.5,3375,2019-04-13T06:22:09.000Z,aluminum,,1,200,,,outboard,66930,Auburn,US,NY,13022
7015359,https://www.boattrader.com/listing/2019-mastercraft-nxt22-103528078/,power,power-skiwake,Mastercraft,NXT22,2019,new,22,8.17,4200,2019-03-12T12:58:27.000Z,fiberglass,gasoline,1,0,,,inboard,87192,Mooresville,US,NC,28117
6886765,https://www.boattrader.com/listing/2019-mastercraft-nxt22-103444114/,power,power-skiwake,Mastercraft,NXT22,2019,new,22,8.17,4200,2018-10-24T08:09:07.000Z,fiberglass,gasoline,1,0,2019,2019,inboard,88344,Mooresville,US,NC,28117
7065566,https://www.boattrader.com/listing/2019-tracker-targa-v-19-combo-103565565/,power,power-aluminum,Tracker,Targa V-19 Combo,2019,new,19,8.5,2001,2019-04-29T06:19:07.000Z,aluminum,,1,150,,,outboard,37585,Auburn,US,NY,13022
6883096,https://www.boattrader.com/listing/2019-tracker-targa-v-18-combo-103441768/,power,power-aluminum,Tracker,Targa V-18 Combo,2019,new,18.17,8.5,2092,2018-10-20T12:16:31.000Z,aluminum,,1,175,,,outboard,37445,Auburn,US,NY,13022
7049412,https://www.boattrader.com/listing/2019-tracker-targa-v-18-wt-103553609/,power,power-aluminum,Tracker,Targa V-18 WT,2019,new,18.17,8.5,2060,2019-04-15T06:18:50.000Z,aluminum,,1,150,,,outboard,32745,Auburn,US,NY,13022
6916756,https://www.boattrader.com/listing/2019-tracker-topper-1036-riveted-jon-103461268/,power,power-jon,Tracker,Topper 1036 Riveted Jon,2019,new,9.83,4.33,112,2018-11-21T06:16:50.000Z,aluminum,,1,0,,,outboard,789,Auburn,US,NY,13022
6872811,https://www.boattrader.com/listing/2019-tracker-topper-1236-riveted-jon-103433814/,power,power-jon,Tracker,Topper 1236 Riveted Jon,2019,new,11.92,4.33,126,2018-10-11T12:17:09.000Z,aluminum,,1,0,,,outboard,849,Auburn,US,NY,13022
6922819,https://www.boattrader.com/listing/2019-tracker-topper-1436-riveted-jon-103464977/,power,power-jon,Tracker,Topper 1436 Riveted Jon,2019,new,13.83,4.42,162,2018-11-29T06:17:34.000Z,aluminum,,1,0,,,outboard,919,Auburn,US,NY,13022
6856339,https://www.boattrader.com/listing/2019-tracker-topper-1436-riveted-jon-103422609/,power,power-jon,Tracker,Topper 1436 Riveted Jon,2019,new,13.83,4.42,162,2018-09-26T12:16:23.000Z,aluminum,,1,0,,,outboard,919,Auburn,US,NY,13022
7060638,https://www.boattrader.com/listing/2019-nitro-z18-103561977/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2019-04-24T06:18:38.000Z,fiberglass,gasoline,1,150,,,outboard,35735,Auburn,US,NY,13022
7079642,https://www.boattrader.com/listing/2019-manitou-25-x-plode-xt-srw-103577790/,power,power-pontoon,Manitou,25 X-Plode XT SRW,2019,new,25,8.5,4035,2019-05-11T09:37:10.000Z,aluminum,gasoline,1,350,2019,2019,outboard,,Gilbertsville,US,KY,42044
6826243,https://www.boattrader.com/listing/2019-nitro-z18-103400288/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-08-30T12:16:06.000Z,fiberglass,gasoline,1,150,,,outboard,34825,Auburn,US,NY,13022
7079750,https://www.boattrader.com/listing/2019-bombardier-spark-3up-103577792/,power,power-pwc,Bombardier,Spark 3up,2019,new,11,8.5,,2019-05-11T12:19:56.000Z,fiberglass,gasoline,1,90,2019,2019,,,Counce,US,TN,38326
6843968,https://www.boattrader.com/listing/2019-nitro-z20-103414141/,power,power-bass,Nitro,Z20,2019,new,20.17,8,2000,2018-09-14T12:15:19.000Z,fiberglass,gasoline,1,250,,,outboard,49385,Auburn,US,NY,13022
6850217,https://www.boattrader.com/listing/2019-nitro-zv19-103418558/,power,power-bass,Nitro,ZV19,2019,new,18.92,8.5,2300,2018-09-20T12:16:50.000Z,fiberglass,gasoline,1,200,,,outboard,51400,Auburn,US,NY,13022
7040184,https://www.boattrader.com/listing/2019-wellcraft-262-fisherman-103546311/,power,power-center,Wellcraft,262 Fisherman,2019,new,26,9,,2019-04-05T10:02:37.000Z,fiberglass,gasoline,1,0,,,outboard,,Largo,US,FL,33774
6843915,https://www.boattrader.com/listing/2019-nitro-zv21-103414083/,power,power-bass,Nitro,ZV21,2019,new,21.58,8.33,2900,2018-09-14T12:15:12.000Z,fiberglass,gasoline,1,250,,,outboard,62070,Auburn,US,NY,13022
7079805,https://www.boattrader.com/listing/2019-sea-pro-219-deep-v-series-103577825/,power,power-center,Sea Pro,219 Deep V Series,2019,new,21,8.5,2750,2019-05-11T13:41:14.000Z,fiberglass,gasoline,0,,,,,,Miami,US,FL,33155
6273755,https://www.boattrader.com/listing/2017-tahoe-pontoon-vision-25--103087218/,power,power-pontoon,Tahoe Pontoon,"Vision - 25'",2017,new,25,8.5,3700,2017-06-17T13:48:28.000Z,aluminum,gasoline,1,225,2017,2017,outboard,75796,Mooresville,US,NC,28117
6815348,https://www.boattrader.com/listing/2018-glastron-gts-225-103392572/,power,power-bowrider,Glastron,GTS 225,2018,new,22,8.33,3360,2018-08-20T15:25:30.000Z,fiberglass,gasoline,1,300,2019,2019,inboard-outboard,,Hot Springs National Park,US,AR,71913
6835913,https://www.boattrader.com/listing/2019-sylvan-mirage-8522-lz-103408836/,power,power-pontoon,Sylvan,Mirage 8522 LZ,2019,new,22,9,,2018-09-07T14:11:09.000Z,aluminum,gasoline,1,200,2019,2019,,,Hot Springs National Park,US,AR,71913
7076300,https://www.boattrader.com/listing/2019-tracker-grizzly-1648-jon-103574969/,power,power-jon,Tracker,Grizzly 1648 Jon,2019,new,16.08,6,587,2019-05-08T12:19:21.000Z,aluminum,,1,0,,,outboard,5325,Hoffman Estates,US,IL,60192
6293924,https://www.boattrader.com/listing/2005-baja-202-islander-103099071/,power,power-bowrider,Baja,202 Islander,2005,used,20.5,,,2017-07-09T10:20:02.000Z,fiberglass,gasoline,1,260,,,inboard,9500,Rawlins,US,WY,82301
7069048,https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-24-dlx-103568293/,power,power-pontoon,Sun Tracker,"Fishin' Barge 24 DLX",2019,new,26.17,8.5,2095,2019-05-01T12:18:37.000Z,aluminum,,1,150,,,outboard,38600,Fort Worth,US,TX,76177
5155330,https://www.boattrader.com/listing/2020-van-der-valk-explorer-28m-102559543/,power,power-motor,Van der Valk,Explorer 28M,2020,new,93,23,,2015-07-16T18:25:40.000Z,steel,diesel,2,0,,,,,Delivered to Fort Lauderdale,US,FL,
5926352,https://www.boattrader.com/listing/2020-van-der-valk-explorer-37m-102854504/,power,power-motor,Van der Valk,Explorer 37M,2020,new,121,,,2016-09-02T08:28:11.000Z,steel,diesel,2,0,,,,,Delivered to Fort Lauderdale,US,FL,
5054886,https://www.boattrader.com/listing/2020-van-der-valk-raised-pilothouse-35m-102554920/,power,power-motor,Van der Valk,Raised Pilothouse 35M,2020,new,112,,,2015-04-14T08:12:01.000Z,aluminum,diesel,0,,,,,,Delivered to Fort Lauderdale,US,FL,
6754789,https://www.boattrader.com/listing/2006-tracker-partyhut-30-103389765/,power,power-pontoon,Tracker,Partyhut 30,2006,used,31,8.5,,2018-06-22T11:21:59.000Z,aluminum,gasoline,1,0,2016,2016,outboard-4s,22000,Hewitt,US,NJ,07421
6949133,https://www.boattrader.com/listing/2019-mako-214-cc-103482545/,power,power-center,Mako,214 CC,2019,new,21.42,8.5,3735,2019-01-05T12:17:23.000Z,fiberglass,,1,200,,,outboard,58880,Cheektowaga,US,NY,14225
6095186,https://www.boattrader.com/listing/2014-rinker-310-express-cruiser-102955621/,power,power-cruiser,Rinker,310 Express Cruiser,2014,used,31,10.5,,2017-02-07T09:00:11.000Z,fiberglass,gasoline,1,540,,,other,138000,Harrison Township,US,MI,48045
7080028,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103577947/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2019-05-12T12:16:42.000Z,aluminum,,1,115,,,outboard,28570,Ft Worth,US,TX,76140
6545905,https://www.boattrader.com/listing/2018-sea-ray-slx-280-103201630/,power,power-bowrider,Sea Ray,SLX 280,2018,new,28.5,9,7018,2017-11-29T12:03:43.000Z,fiberglass,gasoline,1,350,,,inboard-outboard,,Okoboji,US,IA,51355
6851373,https://www.boattrader.com/listing/2019-yamaha-boats-sx210-103419255/,power,power-bowrider,Yamaha Boats,SX210,2019,new,21.3,8.6,3172,2018-09-21T10:24:00.000Z,fiberglass,gasoline,1,220,,,,,James Creek,US,PA,16657
6851386,https://www.boattrader.com/listing/2019-yamaha-boats-ar210-103419273/,power,power-bowrider,Yamaha Boats,AR210,2019,new,21.3,8.5,3228,2018-09-21T10:37:21.000Z,fiberglass,gasoline,1,220,,,,,James Creek,US,PA,16657
6942239,https://www.boattrader.com/listing/2007-bayliner-245-sb-cruiser-103477646/,power,power-cruiser,Bayliner,245 SB Cruiser,2007,used,24,8.5,5284,2018-12-20T11:44:44.000Z,fiberglass,gasoline,2,260,,,inboard-outboard,31900,New Windsor,US,NY,12553
6875026,https://www.boattrader.com/listing/2009-rinker-230-cuddy-103435539/,power,power-cuddy,Rinker,230 Cuddy,2009,used,23,8.5,2245,2018-10-13T08:39:47.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,29000,New Windsor,US,NY,12553
6883843,https://www.boattrader.com/listing/2019-everglades-243-center-console-103442182/,power,power-center,Everglades,243 Center Console,2019,new,24,8.5,,2018-10-22T08:03:32.000Z,fiberglass,gasoline,1,300,,,outboard-4s,,Corpus Christi,US,TX,78418
