id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,totalHP,maxEngineYear,minEngineYear,engineCategory,city,country,state,zip
6867881,https://www.boattrader.com/listing/1989-harbor-master-520-coastal-cruiser-103446177/,power,power-pilot,Harbor Master,520 Coastal Cruiser,1989,used,52,14,,2018-10-06T11:23:59.000Z,fiberglass,gasoline,2,700,1989,1989,inboard,hendersonville,US,TN,37075
6948134,https://www.boattrader.com/listing/1996-sumerset-20-x-104-houseboat-103481844/,power,power-house,Sumerset,20 x 104 Houseboat,1996,used,104,20,,2019-01-04T09:34:07.000Z,aluminum,gasoline,2,0,,,inboard-outboard,Jamestown,US,KY,42629
6948185,https://www.boattrader.com/listing/1978-sumerset-15-x-63-houseboat-103481889/,power,power-house,Sumerset,15 x 63 Houseboat,1978,used,63,15,,2019-01-04T10:10:18.000Z,aluminum,gasoline,2,330,,,inboard-outboard,Jamestown,US,KY,42629
5758796,https://www.boattrader.com/listing/2019-gheenoe-all-102748886/,power,power-tender,Gheenoe,All,2019,new,15,,,2016-03-29T14:16:14.000Z,composite,gasoline,1,0,,,,Green Cove Springs,US,FL,32043
3756359,https://www.boattrader.com/listing/2019-gheenoe-all-100123916/,power,power-tender,Gheenoe,All,2019,new,13,,,2011-10-11T11:38:30.000Z,composite,gasoline,1,0,,,,Green Cove Springs,US,FL,32043
6948479,https://www.boattrader.com/listing/2019-tracker-grizzly-1754-jon-103482065/,power,power-jon,Tracker,Grizzly 1754 Jon,2019,new,17.08,6.5,670,2019-01-04T12:17:45.000Z,aluminum,,1,0,,,outboard,Olathe,US,KS,66061
6901750,https://www.boattrader.com/listing/2001-sea-ray-sundeck-103453455/,power,power-deck,Sea Ray,Sundeck,2001,used,24,1,,2018-11-06T14:43:30.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,Seaford,US,NY,11783
6851398,https://www.boattrader.com/listing/2019-sea-doo-fishpro-ibr-sound-103419287/,power,power-pwc,Sea-Doo,FISHPRO IBR SOUND,2019,new,13,4,856,2018-09-21T10:43:05.000Z,fiberglass,gasoline,1,155,2019,2019,inboard,St. Petersburg,US,FL,33702
6948611,https://www.boattrader.com/listing/1995-wellcraft-260-103482157/,power,power-expresscruiser,Wellcraft,260,1995,used,26,9,,2019-01-04T13:16:03.000Z,fiberglass,gasoline,1,280,2001,2001,,Fall River,US,MA,02720
6947441,https://www.boattrader.com/listing/2019-hewescraft-pro-v-180-et-ht-103481305/,power,power-pilot,Hewescraft,Pro V 180 ET HT,2019,new,18,7.67,1725,2019-01-03T12:38:01.000Z,aluminum,gasoline,1,115,,,outboard,Mount Vernon,US,WA,98273
3211658,https://www.boattrader.com/listing/1987-med-yachts-motor-yacht-102319552/,power,power-motor,Med Yachts,Motor Yacht,1987,used,62,,,2003-02-26T03:34:23.000Z,fiberglass,diesel,2,970,,,,Central,US,NJ,
6948895,https://www.boattrader.com/listing/1980-o-day-19-103482359/,sail,sail-day,"O'Day",19,1980,used,19,7,,2019-01-05T06:38:27.000Z,fiberglass,gasoline,1,8,2000,2000,outboard-4s,Gilford,US,NH,03246
6948951,https://www.boattrader.com/listing/2007-cruisers-yachts-420-express-103482397/,power,power-motor,Cruisers Yachts,420 Express,2007,used,43,13.5,23500,2019-01-05T08:40:52.000Z,fiberglass,gasoline,2,740,2007,2007,inboard,Knoxville,US,TN,37922
6188601,https://www.boattrader.com/listing/2020-bonadeo-custom-carolina-37-103024020/,power,power-center,Bonadeo,Custom Carolina 37,2020,new,37,,,2017-03-30T09:42:11.000Z,composite,gasoline,0,,,,,Stuart,US,FL,
6949111,https://www.boattrader.com/listing/2019-tracker-panfish-16-103482534/,power,power-fresh,Tracker,Panfish 16,2019,new,16.17,5.83,766,2019-01-05T12:17:20.000Z,aluminum,gasoline,1,25,,,outboard,Perry,US,GA,31069
6949127,https://www.boattrader.com/listing/2019-tracker-pro-team-195-txw-103482521/,power,power-bass,Tracker,Pro Team 195 TXW,2019,new,18.58,8.17,1302,2019-01-05T12:17:22.000Z,aluminum,,1,150,,,outboard,Tallahassee,US,FL,32317
6949151,https://www.boattrader.com/listing/2019-tracker-panfish-16-103482559/,power,power-fresh,Tracker,Panfish 16,2019,new,16.17,5.83,766,2019-01-05T12:17:26.000Z,aluminum,gasoline,1,25,,,outboard,Orlando,US,FL,32819
4554344,https://www.boattrader.com/listing/2011-sunseeker-manhattan-102164386/,power,power-flybridge,Sunseeker,Manhattan,2011,used,63,,,2014-01-23T11:21:08.000Z,fiberglass,diesel,2,2400,,,,FORT MYERS ,US,FL,
6908393,https://www.boattrader.com/listing/2019-regal-ls4-103457055/,power,power-bowrider,Regal,LS4,2019,new,24.33,8.5,4550,2018-11-12T16:48:56.000Z,fiberglass,gasoline,1,300,,,inboard-outboard,"Coeur d'Alene",US,ID,83814
6775446,https://www.boattrader.com/listing/2018-barletta-l25uc-103362320/,power,power-pontoon,Barletta,L25UC,2018,new,25,8.5,3500,2018-07-14T08:55:16.000Z,aluminum,gasoline,1,0,,,outboard,Gilbertsville,US,KY,42044
6743540,https://www.boattrader.com/listing/2008-centurion-enzo-sv-240-103352451/,power,power-skiwake,Centurion,ENZO SV 240,2008,used,24,8.5,,2018-06-12T09:10:04.000Z,fiberglass,gasoline,1,330,2008,2008,inboard-outboard,Gilbertsville,US,KY,42044
6234548,https://www.boattrader.com/listing/2017-mastercraft-x23-103057188/,power,power-skiwake,Mastercraft,X23,2017,new,23,8.5,5500,2017-05-12T11:51:36.000Z,fiberglass,gasoline,1,0,,,inboard,Gilbertsville,US,KY,42044
6891397,https://www.boattrader.com/listing/2019-tracker-grizzly-1548-t-sportsman-103446592/,power,power-jon,Tracker,Grizzly 1548 T Sportsman,2019,new,16.33,6,655,2018-10-26T12:16:50.000Z,aluminum,,1,25,,,outboard,Fort Worth,US,TX,76177
6949979,https://www.boattrader.com/listing/2019-robalo-r247-dual-console-103483109/,power,power-dualconsole,Robalo,R247 Dual Console,2019,new,24,8.75,5000,2019-01-07T11:27:43.000Z,fiberglass,gasoline,1,300,,,outboard,Stuart,US,FL,34997
6547551,https://www.boattrader.com/listing/2018-gator-tail-1648-103202709/,power,power-flats,Gator-tail,1648,2018,new,16,,,2017-11-30T06:24:32.000Z,aluminum,,0,,,,,Nashville,US,AR,71852
6950040,https://www.boattrader.com/listing/2019-tracker-topper-1236-riveted-jon-103483152/,power,power-jon,Tracker,Topper 1236 Riveted Jon,2019,new,11.92,4.33,126,2019-01-07T12:18:27.000Z,aluminum,,1,0,,,outboard,Cincinnati,US,OH,45240
6950077,https://www.boattrader.com/listing/2019-tracker-pro-team-195-txw-103483207/,power,power-bass,Tracker,Pro Team 195 TXW,2019,new,18.58,8.17,1302,2019-01-07T12:18:32.000Z,aluminum,,1,150,,,outboard,Richfield,US,WI,53076
6950078,https://www.boattrader.com/listing/2019-tracker-pro-team-190-tx-103483206/,power,power-bass,Tracker,Pro Team 190 TX,2019,new,18.58,7.42,1048,2019-01-07T12:18:33.000Z,aluminum,,1,90,,,outboard,Orlando,US,FL,32819
6950094,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-cc-103483223/,power,power-jon,Tracker,Grizzly 1860 CC,2019,new,19.17,7,1020,2019-01-07T12:18:35.000Z,aluminum,,1,90,,,outboard,Sidney,US,NE,69160
6950095,https://www.boattrader.com/listing/2019-tracker-pro-team-190-tx-tournament-edition-103483224/,power,power-bass,Tracker,Pro Team 190 TX Tournament Edition,2019,new,18.58,7.42,1048,2019-01-07T12:18:35.000Z,aluminum,,1,115,,,outboard,Henrico,US,VA,23233
6950150,https://www.boattrader.com/listing/2019-harris-cruiser-230-sl--103483250/,power,power-pontoon,Harris,Cruiser 230 SL,2019,new,22,8.5,2495,2019-01-07T12:36:30.000Z,aluminum,gasoline,1,150,,,outboard-4s,Greers Ferry,US,AR,72067
6950158,https://www.boattrader.com/listing/2019-harris-grand-mariner-250-sl--103483257/,power,power-pontoon,Harris,Grand Mariner 250 SL,2019,new,25,8.5,3526,2019-01-07T12:40:22.000Z,aluminum,gasoline,1,350,,,outboard,Greers Ferry,US,AR,72067
6950163,https://www.boattrader.com/listing/2019-harris-cruiser-250-sl--103483260/,power,power-pontoon,Harris,Cruiser 250 SL,2019,new,25,8.5,4119,2019-01-07T12:46:45.000Z,aluminum,gasoline,1,225,,,outboard,Greers Ferry,US,AR,72067
6950165,https://www.boattrader.com/listing/2019-harris-solstice-220-sl--103483266/,power,power-pontoon,Harris,Solstice 220 SL,2019,new,23.5,8.5,2842,2019-01-07T12:48:54.000Z,aluminum,gasoline,1,250,,,outboard-4s,Greers Ferry,US,AR,72067
6950169,https://www.boattrader.com/listing/2019-harris-solstice-240-sl--103483273/,power,power-pontoon,Harris,Solstice 240 SL,2019,new,24,8.5,2960,2019-01-07T12:50:42.000Z,aluminum,gasoline,1,300,,,outboard,Greers Ferry,US,AR,72067
6809628,https://www.boattrader.com/listing/2019-sun-tracker-party-barge-22-dlx-103388236/,power,power-pontoon,Sun Tracker,Party Barge 22 DLX,2019,new,24.17,8.5,1920,2018-08-15T12:16:26.000Z,aluminum,,1,0,,,outboard,Fort Worth,US,TX,76177
6950231,https://www.boattrader.com/listing/2019-harris-crowne-sl-250-sl-103483318/,power,power-pontoon,Harris,Crowne SL 250 SL,2019,new,25,8.5,4119,2019-01-07T13:49:57.000Z,aluminum,gasoline,1,400,,,outboard,Greers Ferry,US,AR,72067
6950286,https://www.boattrader.com/listing/2019-smoker-craft-alaskan-15-dlx-tl-split-bench-103483338/,power,power-util,Smoker Craft,ALASKAN 15 DLX TL SPLIT BENCH,2019,new,15,1,,2019-01-07T14:12:10.000Z,aluminum,gasoline,1,0,,,outboard,East Wenatchee,US,WA,98802
6948052,https://www.boattrader.com/listing/2019-trifecta-20c-2-103481719/,power,power-pontoon,Trifecta,20C 2,2019,new,20.91,8.5,1650,2019-01-04T08:15:49.000Z,aluminum,gasoline,1,115,,,outboard,Saratoga Springs,US,NY,12866
6948046,https://www.boattrader.com/listing/2019-trifecta-20c-cs-2-103481716/,power,power-pontoon,Trifecta,20C CS 2,2019,new,19,8.5,1490,2019-01-04T08:14:15.000Z,aluminum,gasoline,1,115,,,outboard,Saratoga Springs,US,NY,12866
6948043,https://www.boattrader.com/listing/2019-trifecta-20c-cs-2-103481707/,power,power-pontoon,Trifecta,20C CS 2,2019,new,19,8.5,1490,2019-01-04T08:11:35.000Z,aluminum,gasoline,1,115,,,outboard,Saratoga Springs,US,NY,12866
6948038,https://www.boattrader.com/listing/2019-trifecta-20c-cs-2-103481706/,power,power-pontoon,Trifecta,20C CS 2,2019,new,19,8.5,1490,2019-01-04T08:09:03.000Z,aluminum,gasoline,1,115,,,outboard,Saratoga Springs,US,NY,12866
6949137,https://www.boattrader.com/listing/2019-sun-tracker-sportfish-22-dlx-103482550/,power,power-pontoon,Sun Tracker,SportFish 22 DLX,2019,new,24.17,8.5,2159,2019-01-05T12:17:24.000Z,aluminum,,1,115,,,outboard,Cheektowaga,US,NY,14225
6350905,https://www.boattrader.com/listing/2018-frauscher-1017-lido-103140040/,power,power-expresscruiser,Frauscher,1017 Lido,2018,new,32,,,2017-08-29T08:21:07.000Z,fiberglass,gasoline,0,,,,,Miami,US,FL,33127
6950783,https://www.boattrader.com/listing/2019-smoker-craft-182-pro-angler-xl-103483600/,power,power-fresh,Smoker Craft,182 Pro Angler XL,2019,new,18.42,8,1425,2019-01-08T09:45:10.000Z,aluminum,gasoline,1,0,,,outboard,Valparaiso,US,IN,46385
6560487,https://www.boattrader.com/listing/2018-canados-gladiator-open-model-103211245/,power,power-cruiser,Canados,Gladiator Open Model,2018,new,42,13.75,,2017-12-14T11:18:13.000Z,fiberglass,diesel,3,1050,,,inboard,DANIA BEACH,US,FL,33004
6005605,https://www.boattrader.com/listing/2001-seavee-340-inboard-cuddy-102917941/,power,power-center,SeaVee,340 Inboard Cuddy,2001,used,34.9,,9800,2016-11-16T10:20:25.000Z,fiberglass,diesel,2,880,2005,2005,inboard,Hialeah,US,FL,33013
6920817,https://www.boattrader.com/listing/1994-solare-expo-solar-sailer-103463626/,sail,sail-day,Solare,EXPO Solar Sailer,1994,used,13.6,6,80,2018-11-27T08:54:10.000Z,fiberglass,other,1,0,1994,1994,electric,Wakefield,US,RI,02879
6370895,https://www.boattrader.com/listing/2005-fairline-targa-52-gt-103153565/,power,power-motor,Fairline,Targa 52 GT,2005,used,52,14,35273.92,2017-09-17T05:25:37.000Z,fiberglass,diesel,2,1450,2005,2005,inboard,CAPE CORAL ,US,FL,33904
6951012,https://www.boattrader.com/listing/2019-blue-wave-2300-purebay-103483793/,power,power-bay,Blue Wave,2300 PureBay,2019,new,23,8.5,2200,2019-01-08T12:17:20.000Z,fiberglass,gasoline,1,200,2019,2019,outboard,Charleston,US,SC,29407
6948826,https://www.boattrader.com/listing/2001-boston-whaler-275-conquest-103482316/,power,power-saltfish,Boston Whaler,275 Conquest,2001,used,27,9.58,6200,2019-01-04T18:07:50.000Z,fiberglass,gasoline,2,400,2001,2001,outboard-2s,Cape May,US,NJ,08204
6921514,https://www.boattrader.com/listing/2019-riviera-68-sports-motor-yacht-103464011/,power,power-flybridge,Riviera,68 Sports Motor Yacht,2019,new,68,19.67,,2018-11-28T04:10:44.000Z,fiberglass,diesel,2,3100,,,inboard,Stevensville/ Kent Island,US,MD,21666
6921157,https://www.boattrader.com/listing/2019-edgewater-230-cc-103464232/,power,power-center,Edgewater,230 CC,2019,new,23,8.5,3900,2018-11-27T13:53:21.000Z,fiberglass,gasoline,1,250,,,outboard-4s,Pompano Beach ,US,FL,33062
6911629,https://www.boattrader.com/listing/2000-hylas-54-103481206/,sail,sail-cruiser,Hylas,54,2000,used,54,15.58,,2018-11-15T07:31:29.000Z,fiberglass,diesel,1,120,2000,2000,inboard,Jamestown,US,RI,02835
3252539,https://www.boattrader.com/listing/1988-mainship-36-double-cabin-99269886/,power,power-cruiser,Mainship,36 Double Cabin,1988,used,36,13,,2010-10-19T11:13:02.000Z,fiberglass,gasoline,2,0,,,,Erie,US,PA,
6545096,https://www.boattrader.com/listing/2018-mako-18-lts-103201086/,power,power-bay,Mako,18 LTS,2018,new,18.5,7.58,1752,2017-11-29T06:18:46.000Z,fiberglass,,1,90,,,outboard,Guntersville,US,AL,35976
6873703,https://www.boattrader.com/listing/2019-osprey-pilothouse-26-long-cabin-w-stand-up-head-103434467/,power,power-pilot,Osprey Pilothouse,26 Long Cabin W/Stand Up Head,2019,new,26,8.5,,2018-10-12T07:57:59.000Z,fiberglass,gasoline,1,350,,,outboard,Mount Vernon,US,WA,98273
6941051,https://www.boattrader.com/listing/2019-weldcraft-220-maverick-dv-outbackhardtop-103476806/,power,power-fresh,Weldcraft,220 Maverick DV OutbackHardtop,2019,new,22,8.5,,2018-12-19T08:35:53.000Z,aluminum,gasoline,1,200,,,outboard-4s,Mount Vernon,US,WA,98273
6645852,https://www.boattrader.com/listing/2013-fiesta-20-family-fisher-103269070/,power,power-pontoon,Fiesta,"20' Family Fisher",2013,used,20,,,2018-03-13T16:37:57.000Z,aluminum,gasoline,0,,,,,Ruskin,US,FL,33570
6801993,https://www.boattrader.com/listing/2019-tracker-pro-170-103382874/,power,power-bass,Tracker,Pro 170,2019,new,16.67,6.42,878,2018-08-08T12:21:07.000Z,aluminum,,1,40,,,outboard,Guntersville,US,AL,35976
6951782,https://www.boattrader.com/listing/2019-regal-23-obx-103484204/,power,power-bowrider,Regal,23 OBX,2019,new,23,8.5,3900,2019-01-09T08:38:47.000Z,fiberglass,gasoline,1,0,2019,2019,outboard,Sarasota,US,FL,34231
6948888,https://www.boattrader.com/listing/2005-marquis-59-103482350/,power,power-motor,Marquis,59,2005,used,59.5,16.5,62861,2019-01-05T06:29:34.000Z,fiberglass,diesel,2,1430,2005,2005,inboard,Knoxville,US,TN,37922
6952044,https://www.boattrader.com/listing/2019-yamaha-boats-ar195-103484365/,power,power-jet,Yamaha Boats,AR195,2019,new,19.42,8.17,2500,2019-01-09T11:22:30.000Z,fiberglass,gasoline,1,0,,,inboard,Jacksonville,US,FL,32244
6952126,https://www.boattrader.com/listing/2019-yamaha-boats-242-limited-s-e-series-103484414/,power,power-jet,Yamaha Boats,242 Limited S E-Series,2019,new,24,8.5,3860,2019-01-09T12:04:35.000Z,fiberglass,gasoline,2,0,,,inboard,Jacksonville,US,FL,32244
6952129,https://www.boattrader.com/listing/2019-yamaha-boats-242x-e-series-103484424/,power,power-jet,Yamaha Boats,242X E-Series,2019,new,24,8.5,4032,2019-01-09T12:06:12.000Z,fiberglass,gasoline,2,0,,,inboard,Jacksonville,US,FL,32244
6952135,https://www.boattrader.com/listing/2019-yamaha-boats-242x-e-series-103484422/,power,power-jet,Yamaha Boats,242X E-Series,2019,new,24,8.5,4032,2019-01-09T12:07:27.000Z,fiberglass,gasoline,2,0,,,inboard,Jacksonville,US,FL,32244
6952171,https://www.boattrader.com/listing/2019-sun-tracker-party-barge-22-dlx-103484482/,power,power-pontoon,Sun Tracker,Party Barge 22 DLX,2019,new,24.17,8.5,1920,2019-01-09T12:17:43.000Z,aluminum,,1,150,,,outboard,Tyler,US,TX,75762
6952194,https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-22-xp3-103484465/,power,power-pontoon,Sun Tracker,"Fishin' Barge 22 XP3",2019,new,24.17,8.5,2680,2019-01-09T12:17:47.000Z,aluminum,,1,200,,,outboard,Cincinnati,US,OH,45240
6952207,https://www.boattrader.com/listing/2019-tahoe-1950-103484462/,power,power-deck,Tahoe,1950,2019,new,19.42,8.5,3135,2019-01-09T12:17:50.000Z,fiberglass,,1,150,,,outboard,Appleton,US,WI,54913
6952217,https://www.boattrader.com/listing/2019-tracker-pro-team-175-txw-103484447/,power,power-bass,Tracker,Pro Team 175 TXW,2019,new,17.58,7.42,1050,2019-01-09T12:17:51.000Z,aluminum,,1,60,,,outboard-4s,Bridgeport,US,CT,06608
6952239,https://www.boattrader.com/listing/2019-tracker-pro-team-175-tf-103484528/,power,power-bass,Tracker,Pro Team 175 TF,2019,new,17.58,7.42,970,2019-01-09T12:17:54.000Z,aluminum,,1,60,,,outboard,Bridgeport,US,CT,06608
6952240,https://www.boattrader.com/listing/2019-tracker-grizzly-2072-cc-sportsman-103484514/,power,power-jon,Tracker,Grizzly 2072 CC Sportsman,2019,new,21.42,8.5,1930,2019-01-09T12:17:55.000Z,aluminum,,1,150,,,outboard-4s,Katy,US,TX,77494
6952244,https://www.boattrader.com/listing/2019-tracker-targa-v-19-combo-103484518/,power,power-aluminum,Tracker,Targa V-19 Combo,2019,new,19,8.5,2001,2019-01-09T12:17:56.000Z,aluminum,,1,175,,,outboard,Cincinnati,US,OH,45240
6934996,https://www.boattrader.com/listing/2019-tracker-topper-1036-riveted-jon-103472151/,power,power-jon,Tracker,Topper 1036 Riveted Jon,2019,new,9.83,4.33,112,2018-12-12T06:17:08.000Z,aluminum,,1,0,,,outboard,ST. CLOUD,US,MN,56304
6328144,https://www.boattrader.com/listing/2018-excel-1860-stalker-cc-103123101/,power,power-bay,Excel,1860 Stalker CC,2018,new,18,6.42,,2017-08-09T12:01:23.000Z,aluminum,gasoline,1,115,,,outboard,Harvey,US,LA,70058
6653303,https://www.boattrader.com/listing/2018-excel-2172-stalker-cc-103275477/,power,power-center,Excel,2172 Stalker CC,2018,new,21,7.67,1200,2018-03-20T13:21:25.000Z,aluminum,gasoline,1,150,,,outboard,Harvey,US,LA,70058
6866643,https://www.boattrader.com/listing/2019-tracker-grizzly-1754-jon-103429773/,power,power-jon,Tracker,Grizzly 1754 Jon,2019,new,17.08,6.5,670,2018-10-05T12:19:37.000Z,aluminum,,1,0,,,outboard,ST. CLOUD,US,MN,56304
6941306,https://www.boattrader.com/listing/2019-manitou-25-xplode-srw-shp-103477006/,power,power-pontoon,Manitou,25 XPLODE SRW SHP,2019,new,25,8.5,3885,2018-12-19T12:06:37.000Z,aluminum,gasoline,1,350,2019,2019,outboard-4s,Gilbertsville,US,KY,42044
6826588,https://www.boattrader.com/listing/2018-sun-tracker-party-barge-20-dlx-103400564/,power,power-pontoon,Sun Tracker,Party Barge 20 DLX,2018,used,21.91,8.5,1695,2018-08-30T14:26:32.000Z,aluminum,gasoline,1,90,,,outboard-4s,Springdale,US,AR,72764
6826646,https://www.boattrader.com/listing/2018-tracker-pro-team-175-tf-103400608/,power,power-bass,Tracker,Pro Team 175 TF,2018,used,17.58,7.42,1010,2018-08-30T15:01:21.000Z,aluminum,gasoline,1,75,,,outboard,Little Rock,US,AR,72210
6609949,https://www.boattrader.com/listing/2018-clearwater-1900-cc-103245527/,power,power-center,Clearwater,1900 Cc,2018,new,18.6,7.75,1900,2018-02-09T14:41:19.000Z,fiberglass,gasoline,1,90,,,outboard-4s,Baltimore,US,MD,21221
6829950,https://www.boattrader.com/listing/2018-yamaha-boats-ar195-103402922/,power,power-jet,Yamaha Boats,AR195,2018,used,19.16,8,2302,2018-09-03T13:14:42.000Z,fiberglass,gasoline,1,0,,,inboard,Hot Springs,US,AR,71913
6830145,https://www.boattrader.com/listing/2018-sea-doo-gti-se-103403073/,power,power-pwc,Sea-Doo,GTI SE,2018,new,11.05,4,640,2018-09-03T15:31:26.000Z,fiberglass,gasoline,1,0,,,inboard,Springdale,US,AR,72764
6952570,https://www.boattrader.com/listing/2019-ranger-z-519-103484859/,power,power-bass,Ranger,Z 519,2019,new,19,8.08,,2019-01-09T15:10:02.000Z,fiberglass,gasoline,0,,,,,McAlester,US,OK,74501
6830018,https://www.boattrader.com/listing/2018-sea-doo-gtx-limited-230-103402974/,power,power-pwc,Sea-Doo,GTX Limited 230,2018,new,11.32,4,824,2018-09-03T14:04:35.000Z,fiberglass,gasoline,1,230,,,inboard,Texarkana,US,AR,75501
6048494,https://www.boattrader.com/listing/2018-smoky-mountain-center-console-103000774/,power,power-center,Smoky Mountain,Center Console,2018,new,33,8,6996,2016-12-15T19:20:12.000Z,aluminum,gasoline,2,500,2017,2017,outboard,Enter City...,US,NC,
6232990,https://www.boattrader.com/listing/2017-nuova-jolly-prince-30-103056022/,power,power-rib,Nuova Jolly,Prince 30,2017,new,30,10.42,3968,2017-05-11T09:30:00.000Z,fiberglass,gasoline,2,400,,,outboard-4s,Fort Lauderdale,US,FL,33312
6952984,https://www.boattrader.com/listing/2016-blackwater-36-sport-103485083/,power,power-center,BlackWater,36 Sport,2016,used,36,9.75,9500,2019-01-10T07:50:38.000Z,fiberglass,gasoline,0,,,,,Miami,US,FL,33054
6952063,https://www.boattrader.com/listing/2014-ranger-rt178-103484660/,power,power-aluminum,Ranger,RT178,2014,used,17.67,7.67,1075,2019-01-09T11:31:51.000Z,aluminum,gasoline,1,60,,,outboard,El Dorado,US,KS,67042
6861231,https://www.boattrader.com/listing/2019-premier-sunsation-re-240-103426178/,power,power-pontoon,Premier,SunSation RE 240,2019,new,24.5,8.5,,2018-10-01T12:45:03.000Z,aluminum,gasoline,1,0,2019,2019,outboard,O Fallon,US,MO,63366
6949940,https://www.boattrader.com/listing/2019-hewescraft-sea-runner-190-et-ht-103483081/,power,power-pilot,Hewescraft,Sea Runner 190 ET HT,2019,new,19,8,,2019-01-07T10:44:26.000Z,fiberglass,gasoline,1,115,,,outboard,Mount Vernon,US,WA,98273
6953357,https://www.boattrader.com/listing/2001-fantasy-17-x-84-widebody-103485309/,power,power-house,Fantasy,"17' x 84' Widebody",2001,used,84,17,,2019-01-10T10:54:13.000Z,aluminum,gasoline,0,,,,,Sunset Marina,US,TN,38573
6953464,https://www.boattrader.com/listing/1987-crestliner-nordic-16-walk-through-103485355/,power,power-bowrider,Crestliner,"Nordic 16' Walk Through",1987,used,16,8.33,,2019-01-10T12:05:52.000Z,fiberglass,gasoline,0,,,,,Shawano,US,WI,54166
6953488,https://www.boattrader.com/listing/2018-tracker-panfish-16-103485372/,power,power-fresh,Tracker,Panfish 16,2018,new,16.17,5.83,766,2019-01-10T12:17:27.000Z,aluminum,gasoline,1,0,,,outboard,Foxborough,US,MA,02035
6953545,https://www.boattrader.com/listing/2019-nitro-z19-103485443/,power,power-bass,Nitro,Z19,2019,new,19.33,7.83,1850,2019-01-10T12:17:36.000Z,fiberglass,gasoline,1,200,,,outboard,Manteca,US,CA,95337
6953562,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-165-wt-103485434/,power,power-aluminum,Tracker,Pro Guide V-165 WT,2019,new,16.75,8.08,1516,2019-01-10T12:17:38.000Z,aluminum,,1,90,,,outboard,Ashwaubenon,US,WI,54304
6953568,https://www.boattrader.com/listing/2019-tahoe-500-ts-103485468/,power,power-bowrider,Tahoe,500 TS,2019,new,19.83,7.83,2963,2019-01-10T12:17:39.000Z,fiberglass,gasoline,1,200,,,inboard-outboard,WEBSTER,US,MA,01570
6953575,https://www.boattrader.com/listing/2019-sun-tracker-bass-buggy-16-dlx-103485471/,power,power-pontoon,Sun Tracker,Bass Buggy 16 DLX,2019,new,16,7.08,1175,2019-01-10T12:17:40.000Z,aluminum,,1,40,,,outboard,Bristol,US,TN,37621
6953581,https://www.boattrader.com/listing/2019-tracker-pro-team-195-txw-103485482/,power,power-bass,Tracker,Pro Team 195 TXW,2019,new,18.58,8.17,1302,2019-01-10T12:17:41.000Z,aluminum,,1,150,,,outboard,Denham Springs,US,LA,70726
6953596,https://www.boattrader.com/listing/2019-mako-21-lts-103485465/,power,power-bay,Mako,21 LTS,2019,new,21,8.33,2735,2019-01-10T12:17:44.000Z,fiberglass,gasoline,1,150,,,outboard,Savannah,US,GA,31419
6953635,https://www.boattrader.com/listing/2019-sun-tracker-bass-buggy-18-dlx-103485538/,power,power-pontoon,Sun Tracker,Bass Buggy 18 DLX,2019,new,20,8.17,1420,2019-01-10T12:17:49.000Z,aluminum,,1,60,,,outboard,Ashwaubenon,US,WI,54304
6953640,https://www.boattrader.com/listing/2019-sun-tracker-party-barge-20-dlx-103485533/,power,power-pontoon,Sun Tracker,Party Barge 20 DLX,2019,new,21.92,8.5,1695,2019-01-10T12:17:50.000Z,aluminum,,1,60,,,outboard,Manteca,US,CA,95337
6953647,https://www.boattrader.com/listing/2019-tracker-grizzly-1860-jon-103485526/,power,power-jon,Tracker,Grizzly 1860 Jon,2019,new,18.08,7,794,2019-01-10T12:17:51.000Z,aluminum,,1,0,,,outboard,Kodak,US,TN,37764
6953476,https://www.boattrader.com/listing/1998-sea-pro-1900-cc-103485545/,power,power-center,Sea Pro,1900 CC,1998,used,19,7,,2019-01-10T12:13:03.000Z,fiberglass,gasoline,0,,,,,Cape Coral,US,FL,33991
6798322,https://www.boattrader.com/listing/2002-hydra-sports-2600-wa-103379850/,power,power-walk,Hydra-Sports,2600 WA,2002,used,26,9.5,7000,2018-08-07T07:05:03.000Z,fiberglass,gasoline,2,500,2005,2005,outboard-4s,Miami,US,FL,33142
6893367,https://www.boattrader.com/listing/2019-sun-tracker-bass-buggy-18-dlx-103448058/,power,power-pontoon,Sun Tracker,Bass Buggy 18 DLX,2019,new,20,8.17,1420,2018-10-29T12:16:45.000Z,aluminum,,1,75,,,outboard,Norwich,US,CT,06360
6953731,https://www.boattrader.com/listing/1987-rinker-180-v-103485585/,power,power-bowrider,Rinker,180 V,1987,used,18,8.5,,2019-01-10T12:58:19.000Z,fiberglass,gasoline,0,,,,,Shawano,US,WI,54166
6935379,https://www.boattrader.com/listing/2001-farr-395-103474083/,sail,sail-racercruiser,Farr,395,2001,used,39,12.08,,2018-12-12T10:44:37.000Z,fiberglass,diesel,1,39,2001,2001,inboard,Annapolis - Jabins,US,MD,21403
