id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,totalHP,maxEngineYear,minEngineYear,engineCategory,price,city,country,state,zip
7164968,https://www.boattrader.com/listing/2019-caravelle-boat-group-258-pf-103636620/,power,power-cuddy,Caravelle boat group,258 PF,2019,new,25,,,2019-07-30T17:06:00.000Z,other,other,1,0,,,,59990,Hamburg,US,PA,19526
6938801,https://www.boattrader.com/listing/2019-bennington-20-s-cruise-value-103474751/,power,power-pontoon,Bennington,20 S Cruise Value,2019,new,19,,,2018-12-15T18:08:09.000Z,other,other,1,0,,,,,Mecosta,US,MI,49332
6827573,https://www.boattrader.com/listing/1985-cheoy-lee-long-range-trawler-103401186/,power,power-trawler,Cheoy Lee,Long Range Trawler,1985,used,47,,,2018-08-31T12:10:10.000Z,fiberglass,other,1,0,,,,225000,Pittsburgh,US,PA,15238
5594921,https://www.boattrader.com/listing/1987-bonito-boats-38-seastrike-102652171/,power,power-highperf,Bonito Boats,38 Seastrike,1987,used,38,8,14881,2015-09-16T00:00:00.000Z,fiberglass,gasoline,2,0,1987,1987,outboard,32700,Kyle,US,TX,78640
7189433,https://www.boattrader.com/listing/2020-carolina-skiff-18-jvx-cc-103675638/,power,power-center,Carolina Skiff,18 JVX CC,2020,new,17,,,2019-08-20T16:52:48.000Z,other,other,1,0,,,,,Longwood,US,FL,32750
5436745,https://www.boattrader.com/listing/1990-thunderbird-242-ls-102623860/,power,power-highperf,Thunderbird,242 LS,1990,used,24,,,2015-08-10T00:00:00.000Z,other,gasoline,1,0,1990,1990,inboard-outboard,17500,Irmo,US,SC,29063
7233242,https://www.boattrader.com/listing/2003-rinker-fiesta-vee-342-103687165/,power,power-cruiser,Rinker,Fiesta Vee 342,2003,new,37,,,2019-09-27T17:02:31.000Z,other,other,1,0,,,,59900,Chesapeake,US,VA,23320
7227608,https://www.boattrader.com/listing/2019-bentley-pontoons-240-cruise-103683476/,power,power-pontoon,Bentley Pontoons,240 CRUISE,2019,new,24,,,2019-09-23T16:48:47.000Z,aluminum,other,1,0,,,,,Philadelphia,US,PA,19136
7070729,https://www.boattrader.com/listing/2018-crownline-215-ss-103570727/,power,power-bowrider,Crownline,215 SS,2018,used,21,,,2019-05-02T21:52:12.000Z,fiberglass,other,1,0,,,,38995,Bloomsburg,US,PA,17815
7248581,https://www.boattrader.com/listing/2007-pro-line-21-sport-center-console-103699184/,power,power-center,Pro-Line,21 Sport Center Console,2007,used,21,,,2019-10-11T17:09:58.000Z,other,other,1,0,,,,21450,Punta Gorda,US,FL,33955
7181834,https://www.boattrader.com/listing/2020-skeeter-zx-200-103650243/,power,power-bass,Skeeter,ZX 200,2020,new,19,,,2019-08-13T16:54:57.000Z,fiberglass,other,1,0,,,,,Bloomsburg,US,PA,17815
7203728,https://www.boattrader.com/listing/2018-crestliner-discovery-1650sc-103666762/,power,power-aluminum,Crestliner,DISCOVERY 1650SC,2018,used,16.06,6.03,,2019-09-03T14:46:49.000Z,aluminum,gasoline,1,0,,,outboard,13995,Conroe,US,TX,77301
7054874,https://www.boattrader.com/listing/2019-crownline-e235-xs-103557857/,power,power-bowrider,Crownline,E235 XS,2019,new,23,,,2019-04-18T13:20:18.000Z,fiberglass,other,1,0,,,,,Ocala,US,FL,34482
7204166,https://www.boattrader.com/listing/2011-sea-ray-260-sundeck-103667173/,power,power-bowrider,Sea Ray,260 Sundeck,2011,used,26.04,8.06,,2019-09-03T17:04:36.000Z,fiberglass,gasoline,1,0,,,,49900,Leesville,US,SC,29070
7123355,https://www.boattrader.com/listing/2019-yamaha-jet-boat-ar-195-103607996/,power,power-jet,Yamaha Jet Boat,AR 195,2019,new,19.02,8,,2019-06-21T11:03:56.000Z,fiberglass,gasoline,1,0,,,,37899,Lewisville,US,TX,75067
7164812,https://www.boattrader.com/listing/2019-lexington-boats-521-103636698/,power,power-pontoon,Lexington Boats,521,2019,new,22,,,2019-07-30T17:04:54.000Z,other,other,1,0,,,,24990,Americus,US,GA,31709
7164680,https://www.boattrader.com/listing/2017-tracker-grizzly-2072-cc-sportsman-103636425/,power,power-fresh,Tracker,Grizzly 2072 CC Sportsman,2017,used,20,,,2019-07-30T16:53:27.000Z,other,other,1,0,,,,27995,Marrero,US,LA,70072
7224245,https://www.boattrader.com/listing/2015-mastercraft-x20-103681045/,power,power-skiwake,Mastercraft,X20,2015,used,20,98,,2019-09-19T17:02:45.000Z,fiberglass,other,1,0,,,,77900,Hudsonville,US,MI,49426
7136660,https://www.boattrader.com/listing/2019-pioneer-islander-222-103617490/,power,power-center,Pioneer,Islander 222,2019,new,22,,,2019-07-02T16:50:46.000Z,fiberglass,other,1,0,,,,,Holiday,US,FL,34691
7244534,https://www.boattrader.com/listing/2020-crest-classic-lx-fish-200-c4-103696424/,power,power-pontoon,Crest,CLASSIC LX FISH 200 C4,2020,new,21,,,2019-10-08T17:17:59.000Z,aluminum,other,1,0,,,,,Southside,US,AL,35907
7250639,https://www.boattrader.com/listing/2020-regal-1900-es-103700531/,power,power-bowrider,Regal,1900 ES,2020,new,19,,,2019-10-15T05:38:29.000Z,other,other,1,0,,,,37383,Lake Ariel,US,PA,18436
6983483,https://www.boattrader.com/listing/2019-bennington-23-sxp-103505826/,power,power-pontoon,Bennington,23 SXP,2019,new,23,,,2019-02-08T18:36:58.000Z,other,other,1,0,,,,69872,Johnson City,US,TN,37615
7157741,https://www.boattrader.com/listing/2020-starcraft-fishmaster-196-103631484/,power,power-fresh,Starcraft,Fishmaster 196,2020,new,19,,,2019-07-24T16:54:08.000Z,aluminum,other,1,0,,,,,Bloomsburg,US,PA,17815
6936098,https://www.boattrader.com/listing/2014-g3-1860sc-jon-boat-103472924/,power,power-other,G3,1860SC JON BOAT,2014,used,18,,,2018-12-12T17:56:52.000Z,other,other,1,0,,,,17999,Mecosta,US,MI,49332
7235024,https://www.boattrader.com/listing/2020-nautique-gs24-103688562/,power,power-skiwake,Nautique,GS24,2020,new,24,,,2019-09-30T12:25:39.000Z,other,other,1,0,,,,,Buford,US,GA,30518
7243388,https://www.boattrader.com/listing/2014-sea-fox-220-viper-bay-103695686/,power,power-bay,Sea Fox,220 Viper Bay,2014,used,22,,,2019-10-07T17:04:02.000Z,other,other,1,0,,,,37450,Punta Gorda,US,FL,33955
7196159,https://www.boattrader.com/listing/2020-yamaha-boats-vx-cruiser-103660013/,power,power-unspec,Yamaha Boats,VX Cruiser,2020,new,11,48,,2019-08-26T17:02:20.000Z,fiberglass,other,1,0,,,,12249,Naples,US,ME,04055
7167728,https://www.boattrader.com/listing/2019-caravelle-boat-group-17ebo-103638747/,power,power-other,Caravelle boat group,17EBO,2019,new,16,,,2019-08-01T17:06:34.000Z,other,other,1,0,,,,28399,Ridgeland,US,SC,29936
7192394,https://www.boattrader.com/listing/1995-procraft-v-180c-103657173/,power,power-skifish,ProCraft,V-180C,1995,used,18,,,2019-08-22T16:57:15.000Z,fiberglass,other,1,0,,,,6400,Southside,US,AL,35907
7231835,https://www.boattrader.com/listing/2020-carolina-skiff-19-ls-cc-103686272/,power,power-center,Carolina Skiff,19 LS CC,2020,new,19,,,2019-09-26T17:05:55.000Z,fiberglass,other,1,0,,,,,Port Charlotte,US,FL,33980
6913697,https://www.boattrader.com/listing/2019-sea-ray-190-spx-o-b-103459623/,power,power-skiwake,Sea Ray,190 SPX O\B,2019,new,19,,,2018-11-16T17:49:04.000Z,other,other,1,0,,,,,Pittsburgh,US,PA,15238
7233200,https://www.boattrader.com/listing/2020-bentley-pontoons-220-navigator-103687135/,power,power-pontoon,Bentley Pontoons,220 navigator,2020,new,22,,,2019-09-27T16:52:05.000Z,other,other,1,0,,,,35500,Philadelphia,US,PA,19136
7211225,https://www.boattrader.com/listing/2019-malibu-wakesetter-lsv-23-103670788/,power,power-skiwake,Malibu,Wakesetter Lsv 23,2019,new,23,,,2019-09-09T13:26:59.000Z,other,other,1,0,,,,,Waterford,US,MI,48328
7235045,https://www.boattrader.com/listing/2020-crownline-205ss-103688577/,power,power-other,Crownline,205SS,2020,new,21,,,2019-09-30T12:27:30.000Z,other,other,1,0,,,,,Buford,US,GA,30518
7135388,https://www.boattrader.com/listing/2016-everglades-center-console-435-cc-103616385/,power,power-center,Everglades,CENTER CONSOLE 435 CC,2016,used,42.08,12,,2019-07-02T11:24:38.000Z,fiberglass,gasoline,1,0,,,outboard,535500,Pompano Beach,US,FL,33062
6764213,https://www.boattrader.com/listing/2019-veranda-vr22rc-tri-toon-w-vf200la-103354024/,power,power-pontoon,Veranda,VR22RC tri-toon w/VF200LA,2019,new,22,,,2018-07-02T18:31:10.000Z,aluminum,other,1,0,,,,,Seneca,US,SC,29678
7002752,https://www.boattrader.com/listing/2019-g3-gator-tough-16-ccj-103518382/,power,power-fresh,G3,Gator Tough 16 CCJ,2019,new,16,,,2019-02-28T19:21:06.000Z,aluminum,other,1,0,,,,16995,Bloomsburg,US,PA,17815
7132100,https://www.boattrader.com/listing/2019-crest-200-fish-103614025/,power,power-pontoon,Crest,200 FISH,2019,new,20,102,,2019-06-28T17:03:03.000Z,other,other,1,0,,,,,Fort Worth,US,TX,76118
6936131,https://www.boattrader.com/listing/2015-sea-doo-sport-boats-wake-155-103472956/,power,power-other,Sea-Doo Sport Boats,WAKE 155,2015,used,11,,,2018-12-12T18:00:49.000Z,other,other,1,0,,,,8995,Austin,US,TX,78735
7164809,https://www.boattrader.com/listing/2019-lexington-boats-517-103636695/,power,power-pontoon,Lexington Boats,517,2019,new,18,,,2019-07-30T17:04:54.000Z,other,other,1,0,,,,19999,Americus,US,GA,31709
7214984,https://www.boattrader.com/listing/2020-monterey-224fs-103674603/,power,power-skiwake,Monterey,224FS,2020,new,22,,,2019-09-11T16:53:37.000Z,fiberglass,other,1,0,,,,,Seattle,US,WA,98119
7211747,https://www.boattrader.com/listing/1994-four-winns-190-horizon-103671315/,power,power-other,Four Winns,190 Horizon,1994,used,19,,,2019-09-09T16:50:12.000Z,other,other,1,0,,,,5999,Mecosta,US,MI,49332
7042832,https://www.boattrader.com/listing/2019-nauticstar-22-xs-103548201/,power,power-center,NauticStar,22 XS,2019,new,22,,,2019-04-08T13:25:22.000Z,other,other,1,0,,,,64341,Pensacola,US,FL,32507
7184201,https://www.boattrader.com/listing/2015-yamaha-boats-ar190-103675587/,power,power-skiwake,Yamaha Boats,AR190,2015,used,19,,,2019-08-15T16:53:38.000Z,other,other,1,0,,,,23995,Longwood,US,FL,32750
7135280,https://www.boattrader.com/listing/2009-triton-12-explorer-103616322/,power,power-sportfish,Triton,12 EXPLORER,2009,used,17,,,2019-07-02T11:23:11.000Z,fiberglass,gasoline,1,0,,,,14995,Russells Point,US,OH,43348
7250372,https://www.boattrader.com/listing/2020-lowe-ultra-180-cruise-103700391/,power,power-pontoon,Lowe,Ultra 180 Cruise,2020,new,19,,,2019-10-14T17:29:33.000Z,other,other,1,0,,,,,Young Harris,US,GA,30582
7198721,https://www.boattrader.com/listing/1998-godfrey-aqua-patio-240es-103662070/,power,power-pontoon,Godfrey,AQUA PATIO 240ES,1998,used,25.09,8.06,,2019-08-28T17:18:53.000Z,aluminum,gasoline,1,0,,,outboard,9999,Leesville,US,SC,29070
7060352,https://www.boattrader.com/listing/2019-tahoe-ltz-cruise-2-103561763/,power,power-unspec,Tahoe,LTZ Cruise 2,2019,new,20,8,,2019-04-23T17:22:03.000Z,aluminum,other,1,0,,,,32999,Naples,US,ME,04055
7235006,https://www.boattrader.com/listing/2020-nautique-g21-103688547/,power,power-other,Nautique,G21,2020,new,21,,,2019-09-30T12:17:12.000Z,other,other,1,0,,,,,Buford,US,GA,30518
7165745,https://www.boattrader.com/listing/2020-lexington-boats-523-103637247/,power,power-pontoon,Lexington Boats,523,2020,new,23,,,2019-07-31T09:14:35.000Z,other,other,1,0,,,,47990,Rockwood,US,TN,37854
7167731,https://www.boattrader.com/listing/1997-aztec-cotote-le-103638756/,power,power-pwc,Aztec,COTOTE LE,1997,used,20,,,2019-08-01T17:06:35.000Z,other,other,1,0,,,,9990,Rockwood,US,TN,37854
7220279,https://www.boattrader.com/listing/2006-cobalt-250-br-103678273/,power,power-bowrider,Cobalt,250 BR,2006,used,27.05,8.06,,2019-09-16T17:29:05.000Z,fiberglass,gasoline,1,0,,,,44900,Bronston,US,KY,42501
7206023,https://www.boattrader.com/listing/2015-supra-sg400-103668363/,power,power-skiwake,Supra,SG400,2015,used,24,8.06,,2019-09-05T09:28:29.000Z,fiberglass,gasoline,1,0,,,v-drive,79998,Conroe,US,TX,77384
7233992,https://www.boattrader.com/listing/2020-key-west-203fs-103687684/,power,power-center,Key West,203FS,2020,new,20,,,2019-09-28T16:59:18.000Z,other,other,1,0,,,,,Longwood,US,FL,32750
7206041,https://www.boattrader.com/listing/2019-scarab-165-id-103668376/,power,power-jet,Scarab,165 ID,2019,new,16,,,2019-09-05T09:44:53.000Z,other,other,1,0,,,,,Waterville,US,ME,04901
7225889,https://www.boattrader.com/listing/2016-crest-250-cs-103682237/,power,power-pontoon,Crest,250 CS,2016,used,25.08,8.06,,2019-09-21T08:39:42.000Z,aluminum,gasoline,1,0,,,outboard,69995,Russells Point,US,OH,43348
7018040,https://www.boattrader.com/listing/2019-stingray-198lx-103529868/,power,power-bowrider,Stingray,198LX,2019,new,19,,,2019-03-14T19:04:59.000Z,fiberglass,other,1,0,,,,32499,Southside,US,AL,35907
7235393,https://www.boattrader.com/listing/1996-boston-whaler-21-outrage-103689661/,power,power-center,Boston Whaler,21 Outrage,1996,used,21,,,2019-09-30T17:20:33.000Z,other,other,1,0,,,,14995,Marrero,US,LA,70072
7206674,https://www.boattrader.com/listing/2020-bennington-23gsr-103668823/,power,power-pontoon,Bennington,23GSR,2020,new,23,,,2019-09-05T17:04:55.000Z,aluminum,other,1,0,,,,,Nashotah,US,WI,53058
7211216,https://www.boattrader.com/listing/2019-malibu-21-vlx-103670791/,power,power-skiwake,Malibu,21 VLX,2019,new,21,,,2019-09-09T13:26:58.000Z,other,other,1,0,,,,,Walloon Lake,US,MI,49796
7156442,https://www.boattrader.com/listing/2019-mastercraft-x24-103630589/,power,power-skiwake,Mastercraft,X24,2019,new,24,102,,2019-07-23T17:04:52.000Z,other,other,1,0,,,,,Pilot Point,US,TX,76258
7178552,https://www.boattrader.com/listing/2018-yamaha-waverunner-fx-cruiser-ho-103647810/,power,power-pwc,Yamaha WaveRunner,FX Cruiser HO,2018,used,12,4,,2019-08-09T17:03:53.000Z,fiberglass,other,1,0,,,,11999,Las Vegas,US,NV,89121
7246013,https://www.boattrader.com/listing/2020-bayliner-element-e16-103697375/,power,power-deck,Bayliner,Element E16,2020,new,16,,,2019-10-09T17:14:07.000Z,other,other,1,0,,,,,Longwood,US,FL,32750
7243385,https://www.boattrader.com/listing/2019-bennington-21-slx-103695658/,power,power-pontoon,Bennington,21 SLX,2019,new,21,,,2019-10-07T17:04:01.000Z,other,other,1,0,,,,18999,Mecosta,US,MI,49332
7135391,https://www.boattrader.com/listing/2016-regal-32-express-103616386/,power,power-cruiser,Regal,32 Express,2016,used,32,10.04,,2019-07-02T11:24:38.000Z,fiberglass,gasoline,1,0,,,,189900,Pompano Beach,US,FL,33062
7179170,https://www.boattrader.com/listing/2020-mako-pro-skiff-17-cc-103648293/,power,power-saltfish,Mako,Pro Skiff 17 CC,2020,new,17,,,2019-08-10T16:51:49.000Z,other,other,1,0,,,,18995,LaGrange,US,GA,30241
7230410,https://www.boattrader.com/listing/2019-polar-kraft-1460-103685215/,power,power-other,Polar Kraft,1460,2019,new,14,,,2019-09-25T16:59:31.000Z,other,other,1,0,,,,2898,Philadelphia,US,PA,19136
7164803,https://www.boattrader.com/listing/2019-lexington-boats-517-103636723/,power,power-pontoon,Lexington Boats,517,2019,new,18,,,2019-07-30T17:04:53.000Z,other,other,1,0,,,,19990,Rockwood,US,TN,37854
5960174,https://www.boattrader.com/listing/2001-chaparral-260-signature-102875588/,power,power-cruiser,Chaparral,260 Signature,2001,used,25,,,2016-10-03T16:32:34.000Z,fiberglass,other,1,0,,,,25500,Pittsburgh,US,PA,15238
7169864,https://www.boattrader.com/listing/2020-nauticstar-28-xs-103640266/,power,power-sportfish,NauticStar,28 XS,2020,new,28,,,2019-08-04T16:46:36.000Z,other,other,1,0,,,,166260,Pensacola,US,FL,32507
7136111,https://www.boattrader.com/listing/2019-godfrey-sweetwater-2286-sfl-103617077/,power,power-pontoon,Godfrey,SWEETWATER 2286 SFL,2019,new,22.1,8.06,,2019-07-02T11:36:58.000Z,aluminum,gasoline,1,0,,,outboard,44980,Russells Point,US,OH,43348
7172309,https://www.boattrader.com/listing/2003-polar-kraft-176ff-103642388/,power,power-fresh,Polar Kraft,176FF,2003,used,17,,,2019-08-05T16:51:58.000Z,other,other,1,0,,,,7995,Lexington,US,TN,38351
7197326,https://www.boattrader.com/listing/2020-moomba-kaiyen-103660851/,power,power-skiwake,Moomba,Kaiyen,2020,new,20,,,2019-08-27T17:04:56.000Z,fiberglass,other,1,0,,,,,Elkhorn,US,WI,53121
7142699,https://www.boattrader.com/listing/2019-sylvan-820-crs-103621338/,power,power-pontoon,Sylvan,820 CRS,2019,new,20,,,2019-07-09T16:52:10.000Z,aluminum,other,1,0,,,,21790,Bloomsburg,US,PA,17815
7121147,https://www.boattrader.com/listing/2016-apex-marine-7518-cruise-103606400/,power,power-other,Apex Marine,7518 Cruise,2016,used,18,,,2019-06-19T16:50:24.000Z,other,other,1,0,,,,15999,Mecosta,US,MI,49332
6831254,https://www.boattrader.com/listing/1984-stamas-26-cuddy-cabin-103405658/,power,power-cuddy,Stamas,26 Cuddy Cabin,1984,used,26,,,2018-09-04T12:35:46.000Z,other,other,1,0,,,,12995,Marrero,US,LA,70072
7194011,https://www.boattrader.com/listing/2019-manitou-25-legacy-lt-shp-103658442/,power,power-pontoon,Manitou,25 Legacy LT SHP,2019,new,25,,,2019-08-23T16:50:43.000Z,other,other,1,0,,,,79999,Mecosta,US,MI,49332
7164938,https://www.boattrader.com/listing/2019-lexington-boats-317-103636711/,power,power-pontoon,Lexington Boats,317,2019,new,16,,,2019-07-30T17:05:10.000Z,other,other,1,0,,,,18789,West Coxsackie,US,NY,12192
7223204,https://www.boattrader.com/listing/2020-sea-fox-288-commander-103680285/,power,power-center,Sea Fox,288 Commander,2020,new,28,,,2019-09-19T07:10:32.000Z,fiberglass,other,1,0,,,,,Pinellas Park,US,FL,33781
6303152,https://www.boattrader.com/listing/1991-vantare-motor-yacht-64-103105514/,power,power-motor,Vantare,Motor Yacht 64,1991,used,64,,,2017-07-17T16:35:53.000Z,fiberglass,other,1,0,,,,259000,Pittsburgh,US,PA,15238
7227596,https://www.boattrader.com/listing/1988-bayliner-2455-ciera-103683419/,power,power-deck,Bayliner,2455 Ciera,1988,used,24,,,2019-09-23T16:48:46.000Z,fiberglass,other,1,0,,,,9500,Philadelphia,US,PA,19136
7191101,https://www.boattrader.com/listing/2020-mastercraft-nxt22-103656253/,power,power-skiwake,Mastercraft,NXT22,2020,new,22,102,,2019-08-21T17:04:30.000Z,other,other,1,0,,,,,Pilot Point,US,TX,76258
7139915,https://www.boattrader.com/listing/2020-heyday-wt-2-103619658/,power,power-skiwake,Heyday,WT-2,2020,new,22,8,,2019-07-06T17:04:49.000Z,fiberglass,other,1,0,,,,66995,Las Vegas,US,NV,89121
7152197,https://www.boattrader.com/listing/2019-mastercraft-x24-103627848/,power,power-skiwake,Mastercraft,X24,2019,new,24,102,,2019-07-18T17:04:19.000Z,other,other,1,0,,,,,Pilot Point,US,TX,76258
7223153,https://www.boattrader.com/listing/2020-suncatcher-v-22c-103680237/,power,power-pontoon,SunCatcher,V 22C,2020,new,22,,,2019-09-19T07:04:07.000Z,other,other,1,0,,,,36495,Punta Gorda,US,FL,33955
7219781,https://www.boattrader.com/listing/2007-sea-ray-220-sundeck-103677912/,power,power-bowrider,Sea Ray,220 Sundeck,2007,used,22,8.06,,2019-09-16T09:27:48.000Z,fiberglass,gasoline,1,0,,,,29900,Bronston,US,KY,42501
7211228,https://www.boattrader.com/listing/2012-south-bay-522-cr-103670840/,power,power-pontoon,South Bay,522 CR,2012,used,22,,,2019-09-09T13:26:59.000Z,other,other,1,0,,,,27000,Comstock Park,US,MI,49321
7226081,https://www.boattrader.com/listing/2020-tracker-bass-tracker-classic-xl-w-50elpt-4s-103682372/,power,power-bass,Tracker,Bass Tracker Classic XL w/ 50ELPT 4S,2020,new,16,,,2019-09-21T17:03:27.000Z,aluminum,other,1,0,,,,,LaGrange,US,GA,30241
7181795,https://www.boattrader.com/listing/2020-nauticstar-223-dc-103650195/,power,power-deck,NauticStar,223 DC,2020,new,22,,,2019-08-13T16:45:33.000Z,other,other,1,0,,,,56746,Pensacola,US,FL,32507
7123439,https://www.boattrader.com/listing/2012-sea-doo-wake-pro-215-103608107/,power,power-pwc,Sea-Doo,Wake Pro 215,2012,used,11.06,4,,2019-06-21T11:03:58.000Z,fiberglass,gasoline,1,0,,,,8995,Lewisville,US,TX,75067
7135300,https://www.boattrader.com/listing/2019-tracker-mod-v-pro-team-175-txw-103616235/,power,power-sportfish,Tracker,Mod V Pro Team 175 TXW,2019,new,17,7,,2019-07-02T11:23:11.000Z,fiberglass,gasoline,1,0,,,outboard,19720,Russells Point,US,OH,43348
6989939,https://www.boattrader.com/listing/2019-hurricane-ss-188-ob-103675622/,power,power-deck,Hurricane,SS 188 OB,2019,new,18,,,2019-02-15T18:46:09.000Z,other,other,1,0,,,,33019,Longwood,US,FL,32750
7146449,https://www.boattrader.com/listing/2020-g3-v-322-ss-103623829/,power,power-pontoon,G3,V 322 SS,2020,new,22,,,2019-07-12T16:46:27.000Z,other,other,1,0,,,,48744,Pensacola,US,FL,32507
7189463,https://www.boattrader.com/listing/2020-yamaha-boats-195s-103655265/,power,power-skiwake,Yamaha Boats,195S,2020,new,19,,,2019-08-20T16:55:36.000Z,other,other,1,0,,,,,Rochester,US,NY,14609
7024769,https://www.boattrader.com/listing/2019-mastercraft-xt25-103534708/,power,power-skiwake,Mastercraft,XT25,2019,new,25,102,,2019-03-21T12:24:06.000Z,other,other,1,0,,,,,Fort Worth,US,TX,76118
7183013,https://www.boattrader.com/listing/2020-skeeter-225-zx-103651084/,power,power-bass,Skeeter,225 Zx,2020,new,19,,,2019-08-14T16:58:25.000Z,fiberglass,other,1,0,,,,,Bloomsburg,US,PA,17815
7168958,https://www.boattrader.com/listing/2007-seaswirl-2901-seaswirl-103639614/,power,power-expresscruiser,Seaswirl,2901 Seaswirl,2007,new,29,,,2019-08-02T16:53:52.000Z,fiberglass,other,1,0,,,,69995,Marrero,US,LA,70072
7243340,https://www.boattrader.com/listing/2019-starcraft-ex-20-r-103695667/,power,power-pontoon,Starcraft,EX 20 R,2019,new,20,,,2019-10-07T17:02:25.000Z,other,other,1,0,,,,17499,Mecosta,US,MI,49332
7236638,https://www.boattrader.com/listing/2019-stott-craft-svc-202-bay-103690581/,power,power-bay,Stott Craft,SVC 202 Bay,2019,used,20,,,2019-10-01T16:53:31.000Z,other,other,1,0,,,,28350,Punta Gorda,US,FL,33955
7221407,https://www.boattrader.com/listing/2020-lowe-stinger-175c-103679114/,power,power-bass,Lowe,Stinger 175C,2020,new,17,,,2019-09-17T16:58:30.000Z,other,other,1,0,,,,,Lexington,US,TN,38351
7211387,https://www.boattrader.com/listing/2019-malibu-25-lsv-103671085/,power,power-skiwake,Malibu,25 LSV,2019,new,25,,,2019-09-09T13:27:18.000Z,other,other,1,0,,,,,Comstock Park,US,MI,49321
7194761,https://www.boattrader.com/listing/2020-nautique-sn-103659020/,power,power-skiwake,Nautique,SN,2020,new,20,,,2019-08-24T17:04:03.000Z,fiberglass,other,1,0,,,,,Elkhorn,US,WI,53121
7130876,https://www.boattrader.com/listing/2017-chaparral-337-ssx-103613158/,power,power-cuddy,Chaparral,337 SSX,2017,used,31,10,,2019-06-27T17:04:01.000Z,fiberglass,other,1,0,,,,230000,Greensboro,US,GA,30642
7219010,https://www.boattrader.com/listing/1996-four-winns-170-horizon-103677429/,power,power-runabout,Four Winns,170 Horizon,1996,used,17,,,2019-09-14T17:04:20.000Z,fiberglass,other,1,0,,,,7999,Nashotah,US,WI,53058
7164941,https://www.boattrader.com/listing/2019-lexington-boats-317-103636724/,power,power-pontoon,Lexington Boats,317,2019,new,16,,,2019-07-30T17:05:11.000Z,other,other,1,0,,,,18789,West Coxsackie,US,NY,12192
7208945,https://www.boattrader.com/listing/2006-sea-ray-260-sundancer-103670065/,power,power-cruiser,Sea Ray,260 Sundancer,2006,used,26,8.06,,2019-09-07T17:26:37.000Z,fiberglass,gasoline,1,0,,,inboard,42900,Bronston,US,KY,42501
7235042,https://www.boattrader.com/listing/2020-crownline-265ss-103688578/,power,power-bowrider,Crownline,265SS,2020,new,26,,,2019-09-30T12:27:29.000Z,other,other,1,0,,,,,Buford,US,GA,30518
7253138,https://www.boattrader.com/listing/2011-sea-fox-236-walkaround-103702016/,power,power-walk,Sea Fox,236 Walkaround,2011,used,23,8,,2019-10-16T17:14:12.000Z,fiberglass,other,1,0,,,,34995,Las Vegas,US,NV,89121
6936101,https://www.boattrader.com/listing/2001-sea-doo-sport-boats-challenger-1800-103472925/,power,power-other,Sea-Doo Sport Boats,Challenger 1800,2001,used,17,,,2018-12-12T17:57:48.000Z,other,other,1,0,,,,6999,Mecosta,US,MI,49332
7152194,https://www.boattrader.com/listing/2019-mastercraft-x22-103627841/,power,power-skiwake,Mastercraft,x22,2019,new,22,102,,2019-07-18T17:04:02.000Z,other,other,1,0,,,,,Fort Worth,US,TX,76118
7215011,https://www.boattrader.com/listing/2019-nautique-ski-nautique-103674614/,power,power-skiwake,Nautique,Ski Nautique,2019,used,20,,,2019-09-11T17:03:28.000Z,other,other,1,0,,,,76900,Polk City,US,FL,33868
7042844,https://www.boattrader.com/listing/2019-nauticstar-2302-legacy-103548208/,power,power-center,NauticStar,2302 Legacy,2019,new,22,,,2019-04-08T13:28:30.000Z,other,other,1,0,,,,69350,Pensacola,US,FL,32507
7189454,https://www.boattrader.com/listing/2020-yamaha-boats-242s-103655254/,power,power-skiwake,Yamaha Boats,242S,2020,new,24,,,2019-08-20T16:55:35.000Z,other,other,1,0,,,,,Rochester,US,NY,14609
7249178,https://www.boattrader.com/listing/2020-sun-tracker-signature-party-barge-24-xp3-w-150l-4s-103699594/,power,power-pontoon,Sun Tracker,Signature Party Barge 24 XP3 w/150L 4S,2020,new,26,,,2019-10-12T17:19:08.000Z,aluminum,other,1,0,,,,,Milledgeville,US,GA,31061
7229018,https://www.boattrader.com/listing/2020-nauticstar-215-xts-103684271/,power,power-sportfish,NauticStar,215 XTS,2020,new,21,,,2019-09-24T16:52:51.000Z,other,other,1,0,,,,48246,Pensacola,US,FL,32507
6966893,https://www.boattrader.com/listing/2019-bennington-23-swing-back-premium-103494192/,power,power-pontoon,Bennington,23 SWING BACK PREMIUM,2019,new,24,,,2019-01-23T18:19:05.000Z,other,other,1,0,,,,,Austin,US,TX,78735
7201949,https://www.boattrader.com/listing/2013-bennington-24-ssl-103664251/,power,power-pontoon,Bennington,24 SSL,2013,new,21,,,2019-09-01T16:50:42.000Z,other,other,1,0,,,,29900,Pittsburgh,US,PA,15238
6852098,https://www.boattrader.com/listing/2018-crest-caliber-230-slc-103419847/,power,power-pontoon,Crest,Caliber 230 SLC,2018,new,23,,,2018-09-21T17:41:05.000Z,other,other,1,0,,,,40999,Mecosta,US,MI,49332
7091660,https://www.boattrader.com/listing/1996-pro-line-2950-pro-line-103586614/,power,power-saltfish,Pro-Line,2950 Pro-line,1996,used,29,,,2019-05-22T20:27:36.000Z,other,other,1,0,,,,24995,Marrero,US,LA,70072
